U_10,fhs_s,fhs_ns,h_ns,fmc,DF,wrf,ROS
60.0,2.0,1.0,25.0,30.0,7.0,3.0,19.480407021162993
60.0,2.0,1.0,25.0,30.0,7.0,4.0,15.183308692261239
60.0,2.0,1.0,25.0,30.0,7.0,5.0,12.496545226369273
60.0,2.0,1.0,25.0,30.0,7.0,6.0,10.644033901313797
60.0,2.0,1.0,25.0,30.0,9.0,2.0,40.219593307267985
60.0,2.0,1.0,25.0,30.0,9.0,3.0,28.156072371939473
60.0,2.0,1.0,25.0,30.0,9.0,4.0,21.785595668618633
60.0,2.0,1.0,25.0,30.0,9.0,5.0,17.802451054105514
60.0,2.0,1.0,25.0,30.0,9.0,6.0,15.056090758012381
60.0,2.0,2.0,5.0,0.0,1.0,2.0,106.09298544933989
60.0,2.0,2.0,5.0,0.0,1.0,3.0,94.62695674478877
60.0,2.0,2.0,5.0,0.0,1.0,4.0,88.57200238001138
60.0,2.0,2.0,5.0,0.0,1.0,5.0,84.78613830854974
60.0,2.0,2.0,5.0,0.0,1.0,6.0,82.17580205955099
60.0,2.0,2.0,5.0,0.0,3.0,2.0,275.05806883116867
60.0,2.0,2.0,5.0,0.0,3.0,3.0,210.94908480059632
60.0,2.0,2.0,5.0,0.0,3.0,4.0,177.0945582962904
60.0,2.0,2.0,5.0,0.0,3.0,5.0,155.92699404600066
60.0,2.0,2.0,5.0,0.0,3.0,6.0,141.33205370409638
60.0,2.0,2.0,5.0,0.0,5.0,2.0,527.3760910625565
60.0,2.0,2.0,5.0,0.0,5.0,3.0,384.6546144008263
60.0,2.0,2.0,5.0,0.0,5.0,4.0,309.28658155110827
60.0,2.0,2.0,5.0,0.0,5.0,5.0,262.1626710287903
60.0,2.0,2.0,5.0,0.0,5.0,6.0,229.67094668024842
60.0,2.0,2.0,5.0,0.0,7.0,2.0,845.3324185110963
60.0,2.0,2.0,5.0,0.0,7.0,3.0,603.5481035014323
60.0,2.0,2.0,5.0,0.0,7.0,4.0,475.8671922438679
60.0,2.0,2.0,5.0,0.0,7.0,5.0,396.03462119206824
60.0,2.0,2.0,5.0,0.0,7.0,6.0,340.99042252731635
60.0,2.0,2.0,5.0,0.0,9.0,2.0,1219.7774752940586
60.0,2.0,2.0,5.0,0.0,9.0,3.0,861.3306285841032
60.0,2.0,2.0,5.0,0.0,9.0,4.0,672.0428328745331
60.0,2.0,2.0,5.0,0.0,9.0,5.0,553.6905180971155
60.0,2.0,2.0,5.0,0.0,9.0,6.0,472.0871293898371
60.0,2.0,2.0,5.0,10.0,1.0,2.0,26.9628848905863
60.0,2.0,2.0,5.0,10.0,1.0,3.0,24.04886365908278
60.0,2.0,2.0,5.0,10.0,1.0,4.0,22.51003395357692
60.0,2.0,2.0,5.0,10.0,1.0,5.0,21.54787970051398
60.0,2.0,2.0,5.0,10.0,1.0,6.0,20.884478670659032
60.0,2.0,2.0,5.0,10.0,3.0,2.0,69.90432983586011
60.0,2.0,2.0,5.0,10.0,3.0,3.0,53.61142272661341
60.0,2.0,2.0,5.0,10.0,3.0,4.0,45.007501390110164
60.0,2.0,2.0,5.0,10.0,3.0,5.0,39.627894096778
60.0,2.0,2.0,5.0,10.0,3.0,6.0,35.91867906472814
60.0,2.0,2.0,5.0,10.0,5.0,2.0,134.02941558428492
60.0,2.0,2.0,5.0,10.0,5.0,3.0,97.75762315289685
60.0,2.0,2.0,5.0,10.0,5.0,4.0,78.60329748706634
60.0,2.0,2.0,5.0,10.0,5.0,5.0,66.62704316991109
60.0,2.0,2.0,5.0,10.0,5.0,6.0,58.36946968570816
60.0,2.0,2.0,5.0,10.0,7.0,2.0,214.8360760898677
60.0,2.0,2.0,5.0,10.0,7.0,3.0,153.3880677569531
60.0,2.0,2.0,5.0,10.0,7.0,4.0,120.93874324806028
60.0,2.0,2.0,5.0,10.0,7.0,5.0,100.64978244002394
60.0,2.0,2.0,5.0,10.0,7.0,6.0,86.66063521972103
60.0,2.0,2.0,5.0,10.0,9.0,2.0,309.99900247116955
60.0,2.0,2.0,5.0,10.0,9.0,3.0,218.90192356156396
60.0,2.0,2.0,5.0,10.0,9.0,4.0,170.79558528393082
60.0,2.0,2.0,5.0,10.0,9.0,5.0,140.71706664895729
60.0,2.0,2.0,5.0,10.0,9.0,6.0,119.97806333900934
60.0,2.0,2.0,5.0,20.0,1.0,2.0,9.56591492469335
60.0,2.0,2.0,5.0,20.0,1.0,3.0,8.53207602717074
60.0,2.0,2.0,5.0,20.0,1.0,4.0,7.986128733096159
60.0,2.0,2.0,5.0,20.0,1.0,5.0,7.644774839898872
60.0,2.0,2.0,5.0,20.0,1.0,6.0,7.409412865900236
60.0,2.0,2.0,5.0,20.0,3.0,2.0,24.80071679240108
60.0,2.0,2.0,5.0,20.0,3.0,3.0,19.02030553761727
60.0,2.0,2.0,5.0,20.0,3.0,4.0,15.967799106731627
60.0,2.0,2.0,5.0,20.0,3.0,5.0,14.05921751744323
60.0,2.0,2.0,5.0,20.0,3.0,6.0,12.743259096155352
60.0,2.0,2.0,5.0,20.0,5.0,2.0,47.55106851838656
60.0,2.0,2.0,5.0,20.0,5.0,3.0,34.68253156572779
60.0,2.0,2.0,5.0,20.0,5.0,4.0,27.886943834565667
60.0,2.0,2.0,5.0,20.0,5.0,5.0,23.637998279247995
60.0,2.0,2.0,5.0,20.0,5.0,6.0,20.70836943000466
60.0,2.0,2.0,5.0,20.0,7.0,2.0,76.21972333339345
60.0,2.0,2.0,5.0,20.0,7.0,3.0,54.41914737908473
60.0,2.0,2.0,5.0,20.0,7.0,4.0,42.90674880321091
60.0,2.0,2.0,5.0,20.0,7.0,5.0,35.708614264281266
60.0,2.0,2.0,5.0,20.0,7.0,6.0,30.745532875866893
60.0,2.0,2.0,5.0,20.0,9.0,2.0,109.98170620141418
60.0,2.0,2.0,5.0,20.0,9.0,3.0,77.66220811085155
60.0,2.0,2.0,5.0,20.0,9.0,4.0,60.59500105308513
60.0,2.0,2.0,5.0,20.0,9.0,5.0,49.92371897438528
60.0,2.0,2.0,5.0,20.0,9.0,6.0,42.56591797901925
60.0,2.0,2.0,5.0,30.0,1.0,2.0,2.2966789682452338
60.0,2.0,2.0,5.0,30.0,1.0,3.0,2.0484647544260435
60.0,2.0,2.0,5.0,30.0,1.0,4.0,1.9173883568266072
60.0,2.0,2.0,5.0,30.0,1.0,5.0,1.8354327557778167
60.0,2.0,2.0,5.0,30.0,1.0,6.0,1.7789247374792243
60.0,2.0,2.0,5.0,30.0,3.0,2.0,5.9544000864444095
60.0,2.0,2.0,5.0,30.0,3.0,3.0,4.566582082502085
60.0,2.0,2.0,5.0,30.0,3.0,4.0,3.8337063068508486
60.0,2.0,2.0,5.0,30.0,3.0,5.0,3.375475261539807
60.0,2.0,2.0,5.0,30.0,3.0,6.0,3.0595270168554176
60.0,2.0,2.0,5.0,30.0,5.0,2.0,11.416528355469074
60.0,2.0,2.0,5.0,30.0,5.0,3.0,8.326923398292914
60.0,2.0,2.0,5.0,30.0,5.0,4.0,6.695371838207748
60.0,2.0,2.0,5.0,30.0,5.0,5.0,5.675243186537769
60.0,2.0,2.0,5.0,30.0,5.0,6.0,4.971869069603801
60.0,2.0,2.0,5.0,30.0,7.0,2.0,18.29958105663236
60.0,2.0,2.0,5.0,30.0,7.0,3.0,13.065484299128673
60.0,2.0,2.0,5.0,30.0,7.0,4.0,10.301474385658388
60.0,2.0,2.0,5.0,30.0,7.0,5.0,8.573275427555146
60.0,2.0,2.0,5.0,30.0,7.0,6.0,7.3816900191342105
60.0,2.0,2.0,5.0,30.0,9.0,2.0,26.405490066870062
60.0,2.0,2.0,5.0,30.0,9.0,3.0,18.64590699372072
60.0,2.0,2.0,5.0,30.0,9.0,4.0,14.548244009590082
60.0,2.0,2.0,5.0,30.0,9.0,5.0,11.986177619986698
60.0,2.0,2.0,5.0,30.0,9.0,6.0,10.219644368162621
60.0,2.0,2.0,10.0,0.0,1.0,2.0,126.5055389059973
60.0,2.0,2.0,10.0,0.0,1.0,3.0,108.67975161581877
60.0,2.0,2.0,10.0,0.0,1.0,4.0,99.26635039910819
60.0,2.0,2.0,10.0,0.0,1.0,5.0,93.38061529532132
60.0,2.0,2.0,10.0,0.0,1.0,6.0,89.3224274144533
60.0,2.0,2.0,10.0,0.0,3.0,2.0,389.18895907188755
60.0,2.0,2.0,10.0,0.0,3.0,3.0,289.52122387209374
60.0,2.0,2.0,10.0,0.0,3.0,4.0,236.8889129102406
60.0,2.0,2.0,10.0,0.0,3.0,5.0,203.98052697299954
60.0,2.0,2.0,10.0,0.0,3.0,6.0,181.29034288647577
60.0,2.0,2.0,10.0,0.0,5.0,2.0,781.457939873409
60.0,2.0,2.0,10.0,0.0,5.0,3.0,559.5744307468042
60.0,2.0,2.0,10.0,0.0,5.0,4.0,442.40269180592753
60.0,2.0,2.0,10.0,0.0,5.0,5.0,369.1409874357978
60.0,2.0,2.0,10.0,0.0,5.0,6.0,318.6273717932406
60.0,2.0,2.0,10.0,0.0,7.0,2.0,1275.7722318317349
60.0,2.0,2.0,10.0,0.0,7.0,3.0,899.8795945009861
60.0,2.0,2.0,10.0,0.0,7.0,4.0,701.3790653517691
60.0,2.0,2.0,10.0,0.0,7.0,5.0,577.266483125929
60.0,2.0,2.0,10.0,0.0,7.0,6.0,491.6914159218206
60.0,2.0,2.0,10.0,0.0,9.0,2.0,1857.9073464440455
60.0,2.0,2.0,10.0,0.0,9.0,3.0,1300.644024597422
60.0,2.0,2.0,10.0,0.0,9.0,4.0,1006.3656768024027
60.0,2.0,2.0,10.0,0.0,9.0,5.0,822.3679524913599
60.0,2.0,2.0,10.0,0.0,9.0,6.0,695.5023491742916
60.0,2.0,2.0,10.0,10.0,1.0,2.0,32.15061079766433
60.0,2.0,2.0,10.0,10.0,1.0,3.0,27.620295727789458
60.0,2.0,2.0,10.0,10.0,1.0,4.0,25.22793724753659
60.0,2.0,2.0,10.0,10.0,1.0,5.0,23.7321135846643
60.0,2.0,2.0,10.0,10.0,1.0,6.0,22.700749897114328
60.0,2.0,2.0,10.0,10.0,3.0,2.0,98.90999918324664
60.0,2.0,2.0,10.0,10.0,3.0,3.0,73.58005243779763
60.0,2.0,2.0,10.0,10.0,3.0,4.0,60.203871760257655
60.0,2.0,2.0,10.0,10.0,3.0,5.0,51.840406275685034
60.0,2.0,2.0,10.0,10.0,3.0,6.0,46.07383444174141
60.0,2.0,2.0,10.0,10.0,5.0,2.0,198.6027670953107
60.0,2.0,2.0,10.0,10.0,5.0,3.0,142.2124271462408
60.0,2.0,2.0,10.0,10.0,5.0,4.0,112.43394465645108
60.0,2.0,2.0,10.0,10.0,5.0,5.0,93.81492952124958
60.0,2.0,2.0,10.0,10.0,5.0,6.0,80.97720233118997
60.0,2.0,2.0,10.0,10.0,7.0,2.0,324.2297281747336
60.0,2.0,2.0,10.0,10.0,7.0,3.0,228.69890803010227
60.0,2.0,2.0,10.0,10.0,7.0,4.0,178.25120976331635
60.0,2.0,2.0,10.0,10.0,7.0,5.0,146.70875430449905
60.0,2.0,2.0,10.0,10.0,7.0,6.0,124.96037313908889
60.0,2.0,2.0,10.0,10.0,9.0,2.0,472.17581546393484
60.0,2.0,2.0,10.0,10.0,9.0,3.0,330.5507425426813
60.0,2.0,2.0,10.0,10.0,9.0,4.0,255.7616960870337
60.0,2.0,2.0,10.0,10.0,9.0,5.0,208.99979717621986
60.0,2.0,2.0,10.0,10.0,9.0,6.0,176.75767820553364
60.0,2.0,2.0,10.0,20.0,1.0,2.0,11.406420674768414
60.0,2.0,2.0,10.0,20.0,1.0,3.0,9.799151693116915
60.0,2.0,2.0,10.0,20.0,1.0,4.0,8.95038874418419
60.0,2.0,2.0,10.0,20.0,1.0,5.0,8.419699169999372
60.0,2.0,2.0,10.0,20.0,1.0,6.0,8.053791095564591
60.0,2.0,2.0,10.0,20.0,3.0,2.0,35.09137250067651
60.0,2.0,2.0,10.0,20.0,3.0,3.0,26.104792741231876
60.0,2.0,2.0,10.0,20.0,3.0,4.0,21.359180137168565
60.0,2.0,2.0,10.0,20.0,3.0,5.0,18.391982835185377
60.0,2.0,2.0,10.0,20.0,3.0,6.0,16.34611364149621
60.0,2.0,2.0,10.0,20.0,5.0,2.0,70.46045634774504
60.0,2.0,2.0,10.0,20.0,5.0,3.0,50.4542442262939
60.0,2.0,2.0,10.0,20.0,5.0,4.0,39.889409222927725
60.0,2.0,2.0,10.0,20.0,5.0,5.0,33.28373941097451
60.0,2.0,2.0,10.0,20.0,5.0,6.0,28.729159786988934
60.0,2.0,2.0,10.0,20.0,7.0,2.0,115.03049500681642
60.0,2.0,2.0,10.0,20.0,7.0,3.0,81.13799048076032
60.0,2.0,2.0,10.0,20.0,7.0,4.0,63.240113761523965
60.0,2.0,2.0,10.0,20.0,7.0,5.0,52.0494549481445
60.0,2.0,2.0,10.0,20.0,7.0,6.0,44.33354603029898
60.0,2.0,2.0,10.0,20.0,9.0,2.0,167.5189319894579
60.0,2.0,2.0,10.0,20.0,9.0,3.0,117.27306978792458
60.0,2.0,2.0,10.0,20.0,9.0,4.0,90.73934913463337
60.0,2.0,2.0,10.0,20.0,9.0,5.0,74.14912340347907
60.0,2.0,2.0,10.0,20.0,9.0,6.0,62.71023738230601
60.0,2.0,2.0,10.0,30.0,1.0,2.0,2.738565696321829
60.0,2.0,2.0,10.0,30.0,1.0,3.0,2.3526767462807783
60.0,2.0,2.0,10.0,30.0,1.0,4.0,2.1488973870469223
60.0,2.0,2.0,10.0,30.0,1.0,5.0,2.0214842129498964
60.0,2.0,2.0,10.0,30.0,1.0,6.0,1.933633402496195
60.0,2.0,2.0,10.0,30.0,3.0,2.0,8.425081952288682
60.0,2.0,2.0,10.0,30.0,3.0,3.0,6.267495470237
60.0,2.0,2.0,10.0,30.0,3.0,4.0,5.1281221071040335
60.0,2.0,2.0,10.0,30.0,3.0,5.0,4.415728186423493
60.0,2.0,2.0,10.0,30.0,3.0,6.0,3.9245357823600244
60.0,2.0,2.0,10.0,30.0,5.0,2.0,16.916839576849462
60.0,2.0,2.0,10.0,30.0,5.0,3.0,12.11355134197499
60.0,2.0,2.0,10.0,30.0,5.0,4.0,9.577041813484698
60.0,2.0,2.0,10.0,30.0,5.0,5.0,7.99108761592824
60.0,2.0,2.0,10.0,30.0,5.0,6.0,6.897579330107762
60.0,2.0,2.0,10.0,30.0,7.0,2.0,27.617652955183747
60.0,2.0,2.0,10.0,30.0,7.0,3.0,19.480407021162993
60.0,2.0,2.0,10.0,30.0,7.0,4.0,15.183308692261239
60.0,2.0,2.0,10.0,30.0,7.0,5.0,12.496545226369273
60.0,2.0,2.0,10.0,30.0,7.0,6.0,10.644033901313797
60.0,2.0,2.0,10.0,30.0,9.0,2.0,40.219593307267985
60.0,2.0,2.0,10.0,30.0,9.0,3.0,28.156072371939473
60.0,2.0,2.0,10.0,30.0,9.0,4.0,21.785595668618633
60.0,2.0,2.0,10.0,30.0,9.0,5.0,17.802451054105514
60.0,2.0,2.0,10.0,30.0,9.0,6.0,15.056090758012381
60.0,2.0,2.0,15.0,0.0,1.0,2.0,143.35478034209584
60.0,2.0,2.0,15.0,0.0,1.0,3.0,120.27942404958418
60.0,2.0,2.0,15.0,0.0,1.0,4.0,108.09384237153736
60.0,2.0,2.0,15.0,0.0,1.0,5.0,100.47479966939227
60.0,2.0,2.0,15.0,0.0,1.0,6.0,95.22150399562545
60.0,2.0,2.0,15.0,0.0,3.0,2.0,483.39662050268
60.0,2.0,2.0,15.0,0.0,3.0,3.0,354.3774381706825
60.0,2.0,2.0,15.0,0.0,3.0,4.0,286.24528175186407
60.0,2.0,2.0,15.0,0.0,3.0,5.0,243.64560757468433
60.0,2.0,2.0,15.0,0.0,3.0,6.0,214.2733238367484
60.0,2.0,2.0,15.0,0.0,5.0,2.0,991.1860576336151
60.0,2.0,2.0,15.0,0.0,5.0,3.0,703.9594153999695
60.0,2.0,2.0,15.0,0.0,5.0,4.0,552.2814233169161
60.0,2.0,2.0,15.0,0.0,5.0,5.0,457.4446622012464
60.0,2.0,2.0,15.0,0.0,5.0,6.0,392.05514197415283
60.0,2.0,2.0,15.0,0.0,7.0,2.0,1631.0724324532914
60.0,2.0,2.0,15.0,0.0,7.0,3.0,1144.4820567834358
60.0,2.0,2.0,15.0,0.0,7.0,4.0,887.5245176965661
60.0,2.0,2.0,15.0,0.0,7.0,5.0,726.8616527905735
60.0,2.0,2.0,15.0,0.0,7.0,6.0,616.0853300764338
60.0,2.0,2.0,15.0,0.0,9.0,2.0,2384.6422446243555
60.0,2.0,2.0,15.0,0.0,9.0,3.0,1663.2687932848803
60.0,2.0,2.0,15.0,0.0,9.0,4.0,1282.327541490457
60.0,2.0,2.0,15.0,0.0,9.0,5.0,1044.1437812798792
60.0,2.0,2.0,15.0,0.0,9.0,6.0,879.9171499311055
60.0,2.0,2.0,15.0,10.0,1.0,2.0,36.432742697441576
60.0,2.0,2.0,15.0,10.0,1.0,3.0,30.568281697601467
60.0,2.0,2.0,15.0,10.0,1.0,4.0,27.471390468473956
60.0,2.0,2.0,15.0,10.0,1.0,5.0,25.535057255827255
60.0,2.0,2.0,15.0,10.0,1.0,6.0,24.19996421505666
60.0,2.0,2.0,15.0,10.0,3.0,2.0,122.852301496746
60.0,2.0,2.0,15.0,10.0,3.0,3.0,90.06286356018863
60.0,2.0,2.0,15.0,10.0,3.0,4.0,72.74749173718322
60.0,2.0,2.0,15.0,10.0,3.0,5.0,61.92104448102369
60.0,2.0,2.0,15.0,10.0,3.0,6.0,54.45625779370992
60.0,2.0,2.0,15.0,10.0,5.0,2.0,251.90388849874225
60.0,2.0,2.0,15.0,10.0,5.0,3.0,178.90698998320914
60.0,2.0,2.0,15.0,10.0,5.0,4.0,140.3589538086264
60.0,2.0,2.0,15.0,10.0,5.0,5.0,116.25676964887485
60.0,2.0,2.0,15.0,10.0,5.0,6.0,99.63842207889648
60.0,2.0,2.0,15.0,10.0,7.0,2.0,414.5271061812723
60.0,2.0,2.0,15.0,10.0,7.0,3.0,290.8631312965398
60.0,2.0,2.0,15.0,10.0,7.0,4.0,225.5589406488375
60.0,2.0,2.0,15.0,10.0,7.0,5.0,184.72745387047152
60.0,2.0,2.0,15.0,10.0,7.0,6.0,156.57432739096424
60.0,2.0,2.0,15.0,10.0,9.0,2.0,606.0422757896469
60.0,2.0,2.0,15.0,10.0,9.0,3.0,422.7096148298996
60.0,2.0,2.0,15.0,10.0,9.0,4.0,325.8957201251126
60.0,2.0,2.0,15.0,10.0,9.0,5.0,265.3627708244124
60.0,2.0,2.0,15.0,10.0,9.0,6.0,223.62557455011068
60.0,2.0,2.0,15.0,20.0,1.0,2.0,12.925639023094565
60.0,2.0,2.0,15.0,20.0,1.0,3.0,10.84504062899473
60.0,2.0,2.0,15.0,20.0,1.0,4.0,9.746322960277988
60.0,2.0,2.0,15.0,20.0,1.0,5.0,9.059349038414625
60.0,2.0,2.0,15.0,20.0,1.0,6.0,8.585683609200089
60.0,2.0,2.0,15.0,20.0,3.0,2.0,43.58564260425086
60.0,2.0,2.0,15.0,20.0,3.0,3.0,31.952578301138
60.0,2.0,2.0,15.0,20.0,3.0,4.0,25.80941615730776
60.0,2.0,2.0,15.0,20.0,3.0,5.0,21.968400115835873
60.0,2.0,2.0,15.0,20.0,3.0,6.0,19.320036831580712
60.0,2.0,2.0,15.0,20.0,5.0,2.0,89.3706729215655
60.0,2.0,2.0,15.0,20.0,5.0,3.0,63.472772018169984
60.0,2.0,2.0,15.0,20.0,5.0,4.0,49.79666740041809
60.0,2.0,2.0,15.0,20.0,5.0,5.0,41.24567428128151
60.0,2.0,2.0,15.0,20.0,5.0,6.0,35.349802986778464
60.0,2.0,2.0,15.0,20.0,7.0,2.0,147.06627453999985
60.0,2.0,2.0,15.0,20.0,7.0,3.0,103.1926657701245
60.0,2.0,2.0,15.0,20.0,7.0,4.0,80.02399021864528
60.0,2.0,2.0,15.0,20.0,7.0,5.0,65.53776107975371
60.0,2.0,2.0,15.0,20.0,7.0,6.0,55.54957124547065
60.0,2.0,2.0,15.0,20.0,9.0,2.0,215.01218710448035
60.0,2.0,2.0,15.0,20.0,9.0,3.0,149.9692718238945
60.0,2.0,2.0,15.0,20.0,9.0,4.0,115.62155702882256
60.0,2.0,2.0,15.0,20.0,9.0,5.0,94.14562648574325
60.0,2.0,2.0,15.0,20.0,9.0,6.0,79.33806897194796
60.0,2.0,2.0,15.0,30.0,1.0,2.0,3.103314584038367
60.0,2.0,2.0,15.0,30.0,1.0,3.0,2.603784051861166
60.0,2.0,2.0,15.0,30.0,1.0,4.0,2.3399931043515565
60.0,2.0,2.0,15.0,30.0,1.0,5.0,2.1750576464787588
60.0,2.0,2.0,15.0,30.0,1.0,6.0,2.0613353901315175
60.0,2.0,2.0,15.0,30.0,3.0,2.0,10.464469888628585
60.0,2.0,2.0,15.0,30.0,3.0,3.0,7.6714893602072385
60.0,2.0,2.0,15.0,30.0,3.0,4.0,6.196578553940842
60.0,2.0,2.0,15.0,30.0,3.0,5.0,5.274389633321331
60.0,2.0,2.0,15.0,30.0,3.0,6.0,4.638544520427785
60.0,2.0,2.0,15.0,30.0,5.0,2.0,21.45699041782593
60.0,2.0,2.0,15.0,30.0,5.0,3.0,15.23916757549761
60.0,2.0,2.0,15.0,30.0,5.0,4.0,11.955673828126741
60.0,2.0,2.0,15.0,30.0,5.0,5.0,9.902667272147962
60.0,2.0,2.0,15.0,30.0,5.0,6.0,8.48712848592987
60.0,2.0,2.0,15.0,30.0,7.0,2.0,35.30911808574595
60.0,2.0,2.0,15.0,30.0,7.0,3.0,24.77551044695311
60.0,2.0,2.0,15.0,30.0,7.0,4.0,19.212946878274327
60.0,2.0,2.0,15.0,30.0,7.0,5.0,15.73495046555377
60.0,2.0,2.0,15.0,30.0,7.0,6.0,13.336887582512384
60.0,2.0,2.0,15.0,30.0,9.0,2.0,51.622241252067056
60.0,2.0,2.0,15.0,30.0,9.0,3.0,36.00609823445949
60.0,2.0,2.0,15.0,30.0,9.0,4.0,27.75956094052092
60.0,2.0,2.0,15.0,30.0,9.0,5.0,22.603408247330748
60.0,2.0,2.0,15.0,30.0,9.0,6.0,19.048264157012014
60.0,2.0,2.0,20.0,0.0,1.0,2.0,158.24013903161406
60.0,2.0,2.0,20.0,0.0,1.0,3.0,130.52708329954837
60.0,2.0,2.0,20.0,0.0,1.0,4.0,115.89243584749843
60.0,2.0,2.0,20.0,0.0,1.0,5.0,106.74211321096104
60.0,2.0,2.0,20.0,0.0,1.0,6.0,100.4330069099084
60.0,2.0,2.0,20.0,0.0,3.0,2.0,566.6237994244361
60.0,2.0,2.0,20.0,0.0,3.0,3.0,411.67426169476266
60.0,2.0,2.0,20.0,0.0,3.0,4.0,329.8488621626535
60.0,2.0,2.0,20.0,0.0,3.0,5.0,278.6874790110903
60.0,2.0,2.0,20.0,0.0,3.0,6.0,243.41193544465708
60.0,2.0,2.0,20.0,0.0,5.0,2.0,1176.4690730131522
60.0,2.0,2.0,20.0,0.0,5.0,3.0,831.515441829644
60.0,2.0,2.0,20.0,0.0,5.0,4.0,649.3531126919754
60.0,2.0,2.0,20.0,0.0,5.0,5.0,535.4560004250651
60.0,2.0,2.0,20.0,0.0,5.0,6.0,456.924453809919
60.0,2.0,2.0,20.0,0.0,7.0,2.0,1944.9602088714491
60.0,2.0,2.0,20.0,0.0,7.0,3.0,1360.5745972827965
60.0,2.0,2.0,20.0,0.0,7.0,4.0,1051.9735723963556
60.0,2.0,2.0,20.0,0.0,7.0,5.0,859.0205851153742
60.0,2.0,2.0,20.0,0.0,7.0,6.0,725.9803682600225
60.0,2.0,2.0,20.0,0.0,9.0,2.0,2849.982949927721
60.0,2.0,2.0,20.0,0.0,9.0,3.0,1983.6274142998257
60.0,2.0,2.0,20.0,0.0,9.0,4.0,1526.1243531207583
60.0,2.0,2.0,20.0,0.0,9.0,5.0,1240.070272849383
60.0,2.0,2.0,20.0,0.0,9.0,6.0,1042.837271132529
60.0,2.0,2.0,20.0,10.0,1.0,2.0,40.21576578045414
60.0,2.0,2.0,20.0,10.0,1.0,3.0,33.17266176650503
60.0,2.0,2.0,20.0,10.0,1.0,4.0,29.453355414697683
60.0,2.0,2.0,20.0,10.0,1.0,5.0,27.127856750335052
60.0,2.0,2.0,20.0,10.0,1.0,6.0,25.524435881016746
60.0,2.0,2.0,20.0,10.0,3.0,2.0,144.00398118161155
60.0,2.0,2.0,20.0,10.0,3.0,3.0,104.62450164335581
60.0,2.0,2.0,20.0,10.0,3.0,4.0,83.82907563694947
60.0,2.0,2.0,20.0,10.0,3.0,5.0,70.82672228704322
60.0,2.0,2.0,20.0,10.0,3.0,6.0,61.86165813500488
60.0,2.0,2.0,20.0,10.0,5.0,2.0,298.99243629198634
60.0,2.0,2.0,20.0,10.0,5.0,3.0,211.3245757751197
60.0,2.0,2.0,20.0,10.0,5.0,4.0,165.0291313483495
60.0,2.0,2.0,20.0,10.0,5.0,5.0,136.08287524653295
60.0,2.0,2.0,20.0,10.0,5.0,6.0,116.12456186044217
60.0,2.0,2.0,20.0,10.0,7.0,2.0,494.2997692680903
60.0,2.0,2.0,20.0,10.0,7.0,3.0,345.7817319045017
60.0,2.0,2.0,20.0,10.0,7.0,4.0,267.3526644606104
60.0,2.0,2.0,20.0,10.0,7.0,5.0,218.314840109479
60.0,2.0,2.0,20.0,10.0,7.0,6.0,184.50348078448036
60.0,2.0,2.0,20.0,10.0,9.0,2.0,724.3057766126124
60.0,2.0,2.0,20.0,10.0,9.0,3.0,504.1268035869973
60.0,2.0,2.0,20.0,10.0,9.0,4.0,387.8551921942499
60.0,2.0,2.0,20.0,10.0,9.0,5.0,315.156293146654
60.0,2.0,2.0,20.0,10.0,9.0,6.0,265.03072924256617
60.0,2.0,2.0,20.0,20.0,1.0,2.0,14.267783126631642
60.0,2.0,2.0,20.0,20.0,1.0,3.0,11.769024775045681
60.0,2.0,2.0,20.0,20.0,1.0,4.0,10.44948614686712
60.0,2.0,2.0,20.0,20.0,1.0,5.0,9.62444377951467
60.0,2.0,2.0,20.0,20.0,1.0,6.0,9.055580778147487
60.0,2.0,2.0,20.0,20.0,3.0,2.0,51.08985327016632
60.0,2.0,2.0,20.0,20.0,3.0,3.0,37.11876847822788
60.0,2.0,2.0,20.0,20.0,3.0,4.0,29.740949791270857
60.0,2.0,2.0,20.0,20.0,3.0,5.0,25.127963960165296
60.0,2.0,2.0,20.0,20.0,3.0,6.0,21.9473309781672
60.0,2.0,2.0,20.0,20.0,5.0,2.0,106.07678741730317
60.0,2.0,2.0,20.0,20.0,5.0,3.0,74.97391030540247
60.0,2.0,2.0,20.0,20.0,5.0,4.0,58.54917368747587
60.0,2.0,2.0,20.0,20.0,5.0,5.0,48.279596660314446
60.0,2.0,2.0,20.0,20.0,5.0,6.0,41.1987694911724
60.0,2.0,2.0,20.0,20.0,7.0,2.0,175.36808688320173
60.0,2.0,2.0,20.0,20.0,7.0,3.0,122.67673297327433
60.0,2.0,2.0,20.0,20.0,7.0,4.0,94.85160261961403
60.0,2.0,2.0,20.0,20.0,7.0,5.0,77.45392215112842
60.0,2.0,2.0,20.0,20.0,7.0,6.0,65.45829972038113
60.0,2.0,2.0,20.0,20.0,9.0,2.0,256.9698111554537
60.0,2.0,2.0,20.0,20.0,9.0,3.0,178.85453036423763
60.0,2.0,2.0,20.0,20.0,9.0,4.0,137.6035905166121
60.0,2.0,2.0,20.0,20.0,9.0,5.0,111.81141411448777
60.0,2.0,2.0,20.0,20.0,9.0,6.0,94.02782449473632
60.0,2.0,2.0,20.0,30.0,1.0,2.0,3.4255497449418884
60.0,2.0,2.0,20.0,30.0,1.0,3.0,2.825623256154035
60.0,2.0,2.0,20.0,30.0,1.0,4.0,2.508815440175887
